stdntid,grade,outcome,treatment,yearsstar,yearssmall,iswhite,isfreelunch,isfemale,school_wave_fe,f
19345,3,.78092521,0,2,0,0,1,1,212,10
19345,3,.1918129,0,2,0,0,1,1,212,9
19345,3,1.1477295,0,2,0,0,1,1,212,3
19345,3,-.97733921,0,2,0,0,1,1,212,6
19345,3,-.90693647,0,2,0,0,1,1,212,2
19345,3,-1.6037972,0,2,0,0,1,1,212,5
19345,3,-1.0774177,0,2,0,0,1,1,212,8
19345,3,-.73719263,0,2,0,0,1,1,212,1
19345,3,-1.7400372,0,2,0,0,1,1,212,7
19345,3,-.37224683,0,2,0,0,1,1,212,4
19348,3,-2.2051394,0,1,0,1,0,0,304,6
19348,3,-.30339643,0,1,0,1,0,0,304,2
19348,3,.053781211,0,1,0,1,0,0,304,5
19348,3,-.81849432,0,1,0,1,0,0,304,3
19348,3,-.10212767,0,1,0,1,0,0,304,4
19348,3,-.29254633,0,1,0,1,0,0,304,1
19348,3,-2.3886921,0,1,0,1,0,0,304,8
19348,3,.0066752071,0,1,0,1,0,0,304,7
19348,3,-7.6906509,0,1,0,1,0,0,304,9
19348,3,-1.4587777,0,1,0,1,0,0,304,10
19349,3,.2504611,1,1,1,0,1,0,280,6
19349,3,-2.4325864,1,1,1,0,1,0,280,5
19349,3,-.58001894,1,1,1,0,1,0,280,2
19349,3,.23385675,1,1,1,0,1,0,280,8
19349,3,-2.6133933,1,1,1,0,1,0,280,7
19349,3,.57731587,1,1,1,0,1,0,280,10
19349,3,-1.3176639,1,1,1,0,1,0,280,4
19349,3,.43813992,1,1,1,0,1,0,280,9
19349,3,-1.6787965,1,1,1,0,1,0,280,1
19349,3,-.35034579,1,1,1,0,1,0,280,3
19352,3,-1.2842892,0,1,0,1,0,0,294,6
19352,3,.6844669,0,1,0,1,0,0,294,9
19352,3,-1.4173777,0,1,0,1,0,0,294,8
19352,3,-.58001894,0,1,0,1,0,0,294,2
19352,3,1.3917532,0,1,0,1,0,0,294,10
19352,3,-.69365472,0,1,0,1,0,0,294,3
19352,3,-.52794731,0,1,0,1,0,0,294,1
19352,3,-.86668098,0,1,0,1,0,0,294,7
19352,3,-.77500802,0,1,0,1,0,0,294,5
19352,3,-1.2276242,0,1,0,1,0,0,294,4
19353,3,-.01208795,1,1,1,0,1,0,269,4
19353,3,.2504611,1,1,1,0,1,0,269,6
19353,3,.053781211,1,1,1,0,1,0,269,5
19354,3,-.86797094,0,1,0,0,1,1,248,1
19354,3,-1.2866429,0,1,0,0,1,1,248,3
19354,3,.053781211,0,1,0,0,1,1,248,5
19354,3,-1.0025249,0,1,0,0,1,1,248,4
19354,3,-1.2842892,0,1,0,0,1,1,248,6
19354,3,-1.3092965,0,1,0,0,1,1,248,2
19354,3,-1.4173777,0,1,0,0,1,1,248,8
19354,3,.0066752071,0,1,0,0,1,1,248,7
19357,3,.053781211,1,1,1,1,0,1,303,5
19357,3,.55741119,1,1,1,1,0,1,303,6
19357,3,-.68738586,1,1,1,1,0,1,303,4
19360,3,.24984862,0,3,0,0,0,0,96,2
19360,3,.57731587,0,3,0,0,0,0,96,10
19360,3,-.240235,0,3,0,0,0,0,96,1
19360,3,.61716121,0,3,0,0,0,0,96,3
19360,3,-.52981639,0,3,0,0,0,0,96,4
19360,3,.4433533,0,3,0,0,0,0,96,7
19360,3,.46817583,0,3,0,0,0,0,96,5
19360,3,.55741119,0,3,0,0,0,0,96,6
19360,3,.52525109,0,3,0,0,0,0,96,8
19360,3,.43813992,0,3,0,0,0,0,96,9
19361,3,-.30084109,0,1,0,0,1,0,280,9
19361,3,-.37101331,0,1,0,0,1,0,280,1
19361,3,-.44606334,0,1,0,0,1,0,280,8
19361,3,1.5953627,0,1,0,0,1,0,280,10
19361,3,-.36343902,0,1,0,0,1,0,280,6
19361,3,-.75491565,0,1,0,0,1,0,280,4
19361,3,-.36061341,0,1,0,0,1,0,280,5
19361,3,-.94333392,0,1,0,0,1,0,280,3
19361,3,-.83149397,0,1,0,0,1,0,280,2
19361,3,-.4300029,0,1,0,0,1,0,280,7
19362,3,.28054115,0,2,0,0,1,0,209,4
19362,3,-.44606334,0,2,0,0,1,0,209,8
19362,3,.46596795,0,2,0,0,1,0,209,1
19362,3,-.47518539,0,2,0,0,1,0,209,3
19362,3,-1.6037972,0,2,0,0,1,0,209,5
19362,3,-.36343902,0,2,0,0,1,0,209,6
19362,3,.24984862,0,2,0,0,1,0,209,2
19362,3,-1.7400372,0,2,0,0,1,0,209,7
19363,3,.32529113,0,3,0,0,1,1,112,2
19363,3,-1.0398221,0,3,0,0,1,1,112,9
19363,3,-.030989677,0,3,0,0,1,1,112,1
19363,3,-.033512216,0,3,0,0,1,1,112,10
19363,3,-.67038912,0,3,0,0,1,1,112,6
19363,3,.88257045,0,3,0,0,1,1,112,5
19363,3,-.73745763,0,3,0,0,1,1,112,8
19363,3,.88003141,0,3,0,0,1,1,112,7
19363,3,.48313054,0,3,0,0,1,1,112,4
19363,3,-2.2541499,0,3,0,0,1,1,112,3
19364,3,1.5953627,0,1,0,0,1,1,280,10
19364,3,-.81849432,0,1,0,0,1,1,280,3
19364,3,1.423448,0,1,0,0,1,1,280,9
19364,3,-.55487144,0,1,0,0,1,1,280,2
19364,3,-.36343902,0,1,0,0,1,1,280,6
19364,3,-.44606334,0,1,0,0,1,1,280,8
19364,3,-1.2079946,0,1,0,0,1,1,280,1
19364,3,-1.7228427,0,1,0,0,1,1,280,4
19364,3,-.86668098,0,1,0,0,1,1,280,7
19364,3,-.77500802,0,1,0,0,1,1,280,5
19365,3,.86436123,1,1,1,1,0,0,267,6
19365,3,.88257045,1,1,1,1,0,0,267,5
19365,3,2.4640045,1,1,1,1,0,0,267,4
19369,3,-2.1767151,1,2,1,0,1,1,214,7
19369,3,-1.5912393,1,2,1,0,1,1,214,6
19369,3,-1.9420508,1,2,1,0,1,1,214,3
19369,3,-2.038574,1,2,1,0,1,1,214,2
19369,3,-1.7087721,1,2,1,0,1,1,214,8
19369,3,-1.6787965,1,2,1,0,1,1,214,1
19369,3,-2.0181918,1,2,1,0,1,1,214,5
19369,3,-.91248518,1,2,1,0,1,1,214,4
19372,3,1.0675483,0,3,0,1,1,1,113,1
19372,3,1.0683887,0,3,0,1,1,1,113,4
19372,3,1.2413592,0,3,0,1,1,1,113,3
19372,3,-1.662387,0,3,0,1,1,1,113,10
19372,3,-.54716808,0,3,0,1,1,1,113,9
19372,3,.88257045,0,3,0,1,1,1,113,5
19372,3,.55741119,0,3,0,1,1,1,113,6
19372,3,.88003141,0,3,0,1,1,1,113,7
19372,3,.45102862,0,3,0,1,1,1,113,2
19372,3,.52525109,0,3,0,1,1,1,113,8
19373,3,.50132364,0,1,0,0,1,0,280,2
19373,3,-1.6037972,0,1,0,0,1,0,280,5
19373,3,.86436123,0,1,0,0,1,0,280,6
19373,3,-1.224223,0,1,0,0,1,0,280,3
19373,3,.6844669,0,1,0,0,1,0,280,9
19373,3,.86521113,0,1,0,0,1,0,280,8
19373,3,-.033512216,0,1,0,0,1,0,280,10
19373,3,-.28220713,0,1,0,0,1,0,280,4
19373,3,-1.7400372,0,1,0,0,1,0,280,7
19373,3,-1.3910842,0,1,0,0,1,0,280,1
19374,3,1.2413592,0,2,1,0,1,1,206,3
19374,3,-.13561234,0,2,1,0,1,1,206,1
19374,3,-.01208795,0,2,1,0,1,1,206,4
19374,3,-.30084109,0,2,1,0,1,1,206,9
19374,3,.86521113,0,2,1,0,1,1,206,8
19374,3,.098963603,0,2,1,0,1,1,206,2
19374,3,.88257045,0,2,1,0,1,1,206,5
19374,3,.86436123,0,2,1,0,1,1,206,6
19374,3,1.1881438,0,2,1,0,1,1,206,10
19374,3,.88003141,0,2,1,0,1,1,206,7
19375,3,.86436123,1,1,1,1,1,1,242,6
19375,3,.46817583,1,1,1,1,1,1,242,5
19375,3,.61819011,1,1,1,1,1,1,242,4
19376,3,-1.3387729,0,2,0,0,1,1,214,1
19376,3,-1.0578215,0,2,0,0,1,1,214,2
19376,3,-1.5051122,0,2,0,0,1,1,214,3
19376,3,-.91248518,0,2,0,0,1,1,214,4
19376,3,-.54716808,0,2,0,0,1,1,214,9
19376,3,-.36343902,0,2,0,0,1,1,214,6
19376,3,-2.0181918,0,2,0,0,1,1,214,5
19376,3,-.44606334,0,2,0,0,1,1,214,8
19376,3,-2.1767151,0,2,0,0,1,1,214,7
19376,3,.78092521,0,2,0,0,1,1,214,10
19377,3,-.79349512,1,1,1,1,1,1,239,9
19377,3,-.81565964,1,1,1,1,1,1,239,1
19377,3,-1.2276242,1,1,1,1,1,1,239,4
19377,3,-.75607455,1,1,1,1,1,1,239,3
19377,3,.4433533,1,1,1,1,1,1,239,7
19377,3,.86436123,1,1,1,1,1,1,239,6
19377,3,.86521113,1,1,1,1,1,1,239,8
19377,3,-.84794962,1,1,1,1,1,1,239,10
19377,3,.46817583,1,1,1,1,1,1,239,5
19377,3,-.25310141,1,1,1,1,1,1,239,2
19378,3,-.32854393,0,1,0,0,1,0,297,2
19378,3,-.056488961,0,1,0,0,1,0,297,6
19378,3,-.1921674,0,1,0,0,1,0,297,4
19378,3,-1.224223,0,1,0,0,1,0,297,3
19378,3,-.10610329,0,1,0,0,1,0,297,8
19378,3,.46817583,0,1,0,0,1,0,297,5
19378,3,.4433533,0,1,0,0,1,0,297,7
19378,3,.021321654,0,1,0,0,1,0,297,1
19380,3,.88257045,0,2,0,1,0,0,229,5
19380,3,.86436123,0,2,0,1,0,0,229,6
19380,3,1.5410973,0,2,0,1,0,0,229,4
19380,3,1.02289,0,2,0,1,0,0,229,3
19380,3,.86521113,0,2,0,1,0,0,229,8
19380,3,1.3552606,0,2,0,1,0,0,229,1
19380,3,-.44073093,0,2,0,1,0,0,229,10
19380,3,1.4066337,0,2,0,1,0,0,229,2
19380,3,.88003141,0,2,0,1,0,0,229,7
19380,3,-.054514095,0,2,0,1,0,0,229,9
19382,3,-1.2864616,0,1,0,0,0,0,293,1
19382,3,-.32854393,0,1,0,0,0,0,293,2
19382,3,-1.8981894,0,1,0,0,0,0,293,6
19382,3,-.69365472,0,1,0,0,0,0,293,3
19382,3,-1.3176639,0,1,0,0,0,0,293,4
19382,3,-.054514095,0,1,0,0,0,0,293,9
19382,3,-1.1894026,0,1,0,0,0,0,293,5
19382,3,-1.303359,0,1,0,0,0,0,293,7
19382,3,-2.048732,0,1,0,0,0,0,293,8
19382,3,.37370649,0,1,0,0,0,0,293,10
19384,3,1.1460153,0,1,0,1,1,1,248,1
19384,3,.17009714,0,1,0,1,1,1,248,10
19384,3,.32529113,0,1,0,1,1,1,248,2
19384,3,.5235315,0,1,0,1,1,1,248,3
19384,3,.61819011,0,1,0,1,1,1,248,4
19384,3,.55741119,0,1,0,1,1,1,248,6
19384,3,.88257045,0,1,0,1,1,1,248,5
19384,3,.52525109,0,1,0,1,1,1,248,8
19384,3,-.30084109,0,1,0,1,1,1,248,9
19384,3,.88003141,0,1,0,1,1,1,248,7
19385,3,-1.0075265,0,1,0,0,1,1,279,2
19385,3,.78092521,0,1,0,0,1,1,279,10
19385,3,.33627209,0,1,0,0,1,1,279,3
19385,3,-1.1894026,0,1,0,0,1,1,279,5
19385,3,-.054514095,0,1,0,0,1,1,279,9
19385,3,-1.1375844,0,1,0,0,1,1,279,4
19385,3,-1.7087721,0,1,0,0,1,1,279,8
19385,3,-1.1295276,0,1,0,0,1,1,279,1
19385,3,-1.303359,0,1,0,0,1,1,279,7
19385,3,-1.5912393,0,1,0,0,1,1,279,6
19387,3,-.50457644,0,3,0,1,1,1,98,2
19387,3,.37370649,0,3,0,1,1,1,98,10
19387,3,.27385229,0,3,0,1,1,1,98,3
19387,3,.88257045,0,3,0,1,1,1,98,5
19387,3,.2504611,0,3,0,1,1,1,98,6
19387,3,.23385675,0,3,0,1,1,1,98,8
19387,3,1.0683887,0,3,0,1,1,1,98,4
19387,3,.88003141,0,3,0,1,1,1,98,7
19387,3,-.30084109,0,3,0,1,1,1,98,9
19387,3,.67521328,0,3,0,1,1,1,98,1
19388,3,1.4860389,0,1,0,1,0,0,263,1
19388,3,.86521113,0,1,0,1,0,0,263,8
19388,3,.88003141,0,1,0,1,0,0,263,7
19388,3,.98453456,0,1,0,1,0,0,263,10
19388,3,-.30084109,0,1,0,1,0,0,263,9
19388,3,1.2709781,0,1,0,1,0,0,263,4
19388,3,.32529113,0,1,0,1,0,0,263,2
19388,3,.86436123,0,1,0,1,0,0,263,6
19388,3,.88257045,0,1,0,1,0,0,263,5
19388,3,1.2413592,0,1,0,1,0,0,263,3
19389,3,-.056488961,1,1,1,1,1,0,256,6
19389,3,-.23712157,1,1,1,1,1,0,256,10
19389,3,.1679915,1,1,1,1,1,0,256,4
19389,3,-.79349512,1,1,1,1,1,0,256,9
19389,3,.053781211,1,1,1,1,1,0,256,5
19391,3,-.10610329,1,1,1,1,1,0,257,8
19391,3,-1.2551683,1,1,1,1,1,0,257,10
19391,3,-1.7228427,1,1,1,1,1,0,257,4
19391,3,-1.7788031,1,1,1,1,1,0,257,9
19391,3,-1.3490627,1,1,1,1,1,0,257,3
19391,3,-1.384739,1,1,1,1,1,0,257,2
19391,3,-.056488961,1,1,1,1,1,0,257,6
19391,3,-2.0188203,1,1,1,1,1,0,257,1
19391,3,-.36061341,1,1,1,1,1,0,257,5
19391,3,-.4300029,1,1,1,1,1,0,257,7
19392,3,-.36343902,1,2,2,0,1,0,214,6
19392,3,-.44606334,1,2,2,0,1,0,214,8
19392,3,-.91248518,1,2,2,0,1,0,214,4
19392,3,.053781211,1,2,2,0,1,0,214,5
19392,3,.37370649,1,2,2,0,1,0,214,10
19392,3,-.81849432,1,2,2,0,1,0,214,3
19392,3,.0066752071,1,2,2,0,1,0,214,7
19392,3,-.78950393,1,2,2,0,1,0,214,1
19392,3,.1918129,1,2,2,0,1,0,214,9
19392,3,-.58001894,1,2,2,0,1,0,214,2
19393,3,.86521113,0,2,0,1,1,0,163,8
19393,3,.0066752071,0,2,0,1,1,0,163,7
19393,3,-2.0696058,0,2,0,1,1,0,163,10
19393,3,-3.7494192,0,2,0,1,1,0,163,9
19393,3,.053781211,0,2,0,1,1,0,163,5
19393,3,.86436123,0,2,0,1,1,0,163,6
19393,3,1.0683887,0,2,0,1,1,0,163,4
19393,3,.97912616,0,2,0,1,1,0,163,2
19393,3,1.3552606,0,2,0,1,1,0,163,1
19393,3,1.02289,0,2,0,1,1,0,163,3
19394,3,-.28220713,0,3,0,0,1,0,137,4
19394,3,1.02289,0,3,0,0,1,0,137,3
19394,3,2.2061906,0,3,0,0,1,0,137,10
19394,3,-.86668098,0,3,0,0,1,0,137,7
19394,3,-1.0075265,0,3,0,0,1,0,137,2
19394,3,-.97733921,0,3,0,0,1,0,137,6
19394,3,-1.0774177,0,3,0,0,1,0,137,8
19394,3,-.86797094,0,3,0,0,1,0,137,1
19394,3,-.77500802,0,3,0,0,1,0,137,5
19394,3,-.54716808,0,3,0,0,1,0,137,9
19395,3,-.54716808,0,3,0,1,1,0,135,9
19395,3,-.84794962,0,3,0,1,1,0,135,10
19398,3,-.35034579,0,1,0,0,1,1,296,3
19398,3,-.73745763,0,1,0,0,1,1,296,8
19398,3,.57731587,0,1,0,0,1,1,296,10
19398,3,.88003141,0,1,0,0,1,1,296,7
19398,3,.72752458,0,1,0,0,1,1,296,1
19398,3,1.2709781,0,1,0,0,1,1,296,4
19398,3,.6844669,0,1,0,0,1,1,296,9
19398,3,.88257045,0,1,0,0,1,1,296,5
19398,3,-.32854393,0,1,0,0,1,1,296,2
19398,3,-.67038912,0,1,0,0,1,1,296,6
19400,3,2.3230202,0,1,0,1,1,0,248,1
19400,3,-.23712157,0,1,0,1,1,0,248,10
19400,3,.88257045,0,1,0,1,1,0,248,5
19400,3,.88003141,0,1,0,1,1,0,248,7
19400,3,2.1107638,0,1,0,1,1,0,248,2
19400,3,1.8787463,0,1,0,1,1,0,248,4
19400,3,-.79349512,0,1,0,1,1,0,248,9
19400,3,.86436123,0,1,0,1,1,0,248,6
19400,3,.86521113,0,1,0,1,1,0,248,8
19401,3,1.7084037,0,2,0,1,0,0,160,2
19401,3,1.5410973,0,2,0,1,0,0,160,4
19401,3,.86436123,0,2,0,1,0,0,160,6
19401,3,1.2506379,0,2,0,1,0,0,160,1
19401,3,2.5521753,0,2,0,1,0,0,160,3
19401,3,.053781211,0,2,0,1,0,0,160,5
19401,3,.0066752071,0,2,0,1,0,0,160,7
19401,3,-.054514095,0,2,0,1,0,0,160,9
19401,3,.86521113,0,2,0,1,0,0,160,8
19401,3,.17009714,0,2,0,1,0,0,160,10
19405,3,1.2709781,1,2,2,0,1,0,187,4
19405,3,.098963603,1,2,2,0,1,0,187,2
19405,3,.33518964,1,2,2,0,1,0,187,1
19405,3,.88003141,1,2,2,0,1,0,187,7
19405,3,2.0025814,1,2,2,0,1,0,187,10
19405,3,.52525109,1,2,2,0,1,0,187,8
19405,3,.33627209,1,2,2,0,1,0,187,3
19405,3,.55741119,1,2,2,0,1,0,187,6
19405,3,-.54716808,1,2,2,0,1,0,187,9
19405,3,.88257045,1,2,2,0,1,0,187,5
19407,3,-.83149397,0,1,0,0,1,0,284,2
19407,3,-1.224223,0,1,0,0,1,0,284,3
19407,3,-.86668098,0,1,0,0,1,0,284,7
19407,3,-.81565964,0,1,0,0,1,0,284,1
19407,3,-.77500802,0,1,0,0,1,0,284,5
19407,3,-1.0700547,0,1,0,0,1,0,284,4
19407,3,-.36343902,0,1,0,0,1,0,284,6
19407,3,-.44606334,0,1,0,0,1,0,284,8
19407,3,-.033512216,0,1,0,0,1,0,284,10
19407,3,-1.0398221,0,1,0,0,1,0,284,9
19408,3,-.44073093,0,1,0,0,0,1,282,10
19408,3,-.42332464,0,1,0,0,0,1,282,1
19408,3,.077951774,0,1,0,0,0,1,282,4
19408,3,-1.3490627,0,1,0,0,0,1,282,3
19408,3,-1.1894026,0,1,0,0,0,1,282,5
19408,3,-.44606334,0,1,0,0,0,1,282,8
19408,3,.43813992,0,1,0,0,0,1,282,9
19408,3,-1.303359,0,1,0,0,0,1,282,7
19408,3,-.93208396,0,1,0,0,0,1,282,2
19408,3,-.36343902,0,1,0,0,0,1,282,6
19410,3,-.52794731,0,2,0,1,1,0,185,1
19410,3,-.30084109,0,2,0,1,1,0,185,9
19410,3,.52525109,0,2,0,1,1,0,185,8
19410,3,-.75607455,0,2,0,1,1,0,185,3
19410,3,-.10221641,0,2,0,1,1,0,185,2
19410,3,-.75491565,0,2,0,1,1,0,185,4
19410,3,.55741119,0,2,0,1,1,0,185,6
19410,3,-.033512216,0,2,0,1,1,0,185,10
19410,3,.053781211,0,2,0,1,1,0,185,5
19410,3,.0066752071,0,2,0,1,1,0,185,7
19412,3,-1.2079946,0,1,0,1,1,0,259,1
19412,3,-1.5607715,0,1,0,1,1,0,259,2
19412,3,-1.0774177,0,1,0,1,1,0,259,8
19412,3,.1918129,0,1,0,1,1,0,259,9
19412,3,-1.6299518,0,1,0,1,1,0,259,3
19412,3,-1.6037972,0,1,0,1,1,0,259,5
19412,3,-.97733921,0,1,0,1,1,0,259,6
19412,3,-1.7400372,0,1,0,1,1,0,259,7
19412,3,-1.2276242,0,1,0,1,1,0,259,4
19412,3,-2.2732151,0,1,0,1,1,0,259,10
19416,3,-1.2864616,0,1,0,1,0,0,305,1
19416,3,-1.2861491,0,1,0,1,0,0,305,9
19416,3,.17009714,0,1,0,1,0,0,305,10
19416,3,-.68060893,0,1,0,1,0,0,305,2
19416,3,-.44606334,0,1,0,1,0,0,305,8
19416,3,-.36343902,0,1,0,1,0,0,305,6
19416,3,-1.0700547,0,1,0,1,0,0,305,4
19416,3,-1.0993835,0,1,0,1,0,0,305,3
19416,3,-1.303359,0,1,0,1,0,0,305,7
19416,3,-1.1894026,0,1,0,1,0,0,305,5
19418,3,-.033512216,0,1,0,1,1,1,250,10
19418,3,.6844669,0,1,0,1,1,1,250,9
19422,3,-.30084109,0,1,0,1,1,0,263,9
19422,3,-.64434028,0,1,0,1,1,0,263,10
19423,3,1.02289,0,2,0,1,0,0,184,3
19423,3,.88003141,0,2,0,1,0,0,184,7
19423,3,-1.662387,0,2,0,1,0,0,184,10
19423,3,.88257045,0,2,0,1,0,0,184,5
19423,3,1.5410973,0,2,0,1,0,0,184,4
19423,3,-2.02513,0,2,0,1,0,0,184,9
19423,3,1.1460153,0,2,0,1,0,0,184,1
19423,3,.2504611,0,2,0,1,0,0,184,6
19423,3,.72765112,0,2,0,1,0,0,184,2
19423,3,.23385675,0,2,0,1,0,0,184,8
19424,3,1.5222484,0,3,0,1,1,0,96,3
19424,3,.86521113,0,3,0,1,1,0,96,8
19424,3,.88003141,0,3,0,1,1,0,96,7
19424,3,.72765112,0,3,0,1,1,0,96,2
19424,3,.88257045,0,3,0,1,1,0,96,5
19424,3,.86436123,0,3,0,1,1,0,96,6
19424,3,-.84495538,0,3,0,1,1,0,96,4
19424,3,.12594432,0,3,0,1,1,0,96,1
19426,3,.55741119,0,3,0,0,1,0,140,6
19426,3,.52525109,0,3,0,0,1,0,140,8
19426,3,-.58001894,0,3,0,0,1,0,140,2
19426,3,-2.0181918,0,3,0,0,1,0,140,5
19426,3,-.9202823,0,3,0,0,1,0,140,1
19426,3,-.69365472,0,3,0,0,1,0,140,3
19426,3,.78092521,0,3,0,0,1,0,140,10
19426,3,-2.1767151,0,3,0,0,1,0,140,7
19426,3,-1.3851937,0,3,0,0,1,0,140,4
19426,3,.6844669,0,3,0,0,1,0,140,9
19428,3,.52525109,1,3,3,0,1,0,146,8
19428,3,-.083301008,1,3,3,0,1,0,146,1
19428,3,.1679915,1,3,3,0,1,0,146,4
19428,3,.17009714,1,3,3,0,1,0,146,10
19428,3,.14925861,1,3,3,0,1,0,146,2
19428,3,-1.303359,1,3,3,0,1,0,146,7
19428,3,.55741119,1,3,3,0,1,0,146,6
19428,3,-1.0993835,1,3,3,0,1,0,146,3
19428,3,-.054514095,1,3,3,0,1,0,146,9
19428,3,-1.1894026,1,3,3,0,1,0,146,5
19433,3,1.3974088,0,4,0,0,1,0,66,3
19433,3,.88257045,0,4,0,0,1,0,66,5
19433,3,-.056488961,0,4,0,0,1,0,66,6
19433,3,.51827931,0,4,0,0,1,0,66,1
19433,3,-.01208795,0,4,0,0,1,0,66,4
19433,3,1.423448,0,4,0,0,1,0,66,9
19433,3,.57676613,0,4,0,0,1,0,66,2
19433,3,-.10610329,0,4,0,0,1,0,66,8
19433,3,.88003141,0,4,0,0,1,0,66,7
19433,3,-.23712157,0,4,0,0,1,0,66,10
19434,3,-.44606334,0,2,1,1,1,1,223,8
19434,3,-.36343902,0,2,1,1,1,1,223,6
19434,3,-.1921674,0,2,1,1,1,1,223,4
19434,3,-.42913392,0,2,1,1,1,1,223,2
19434,3,-.030989677,0,2,1,1,1,1,223,1
19434,3,.053781211,0,2,1,1,1,1,223,5
19434,3,.6844669,0,2,1,1,1,1,223,9
19434,3,.0066752071,0,2,1,1,1,1,223,7
19434,3,.37370649,0,2,1,1,1,1,223,10
19434,3,-.53760523,0,2,1,1,1,1,223,3
19435,3,.80599159,0,4,0,1,1,0,74,1
19435,3,.86436123,0,4,0,1,1,0,74,6
19435,3,1.1477295,0,4,0,1,1,0,74,3
19435,3,.4433533,0,4,0,1,1,0,74,7
19435,3,.86521113,0,4,0,1,1,0,74,8
19435,3,.91081923,0,4,0,1,1,0,74,4
19435,3,.46817583,0,4,0,1,1,0,74,5
19435,3,.57676613,0,4,0,1,1,0,74,2
19435,3,-.64434028,0,4,0,1,1,0,74,10
19435,3,-.30084109,0,4,0,1,1,0,74,9
19436,3,-.033512216,1,3,1,1,1,0,92,10
19436,3,-.30084109,1,3,1,1,1,0,92,9
19437,3,-.44073093,1,4,4,1,0,0,7,10
19437,3,.88003141,1,4,4,1,0,0,7,7
19437,3,.88257045,1,4,4,1,0,0,7,5
19437,3,-.30084109,1,4,4,1,0,0,7,9
19437,3,1.0683887,1,4,4,1,0,0,7,4
19437,3,.8844586,1,4,4,1,0,0,7,1
19437,3,1.02289,1,4,4,1,0,0,7,3
19437,3,1.0797162,1,4,4,1,0,0,7,2
19437,3,.23385675,1,4,4,1,0,0,7,8
19437,3,.2504611,1,4,4,1,0,0,7,6
19438,3,.86436123,0,4,1,1,0,0,28,6
19438,3,.17009714,0,4,1,1,0,0,28,10
19438,3,1.8787463,0,4,1,1,0,0,28,4
19438,3,2.0528169,0,4,1,1,0,0,28,3
19438,3,3.971679,0,4,1,1,0,0,28,2
19438,3,.88257045,0,4,1,1,0,0,28,5
19438,3,.86521113,0,4,1,1,0,0,28,8
19438,3,.88003141,0,4,1,1,0,0,28,7
19438,3,-.30084109,0,4,1,1,0,0,28,9
19438,3,2.0876191,0,4,1,1,0,0,28,1
19439,3,-.54716808,1,4,4,1,0,0,78,9
19439,3,.96292561,1,4,4,1,0,0,78,1
19439,3,1.5575187,1,4,4,1,0,0,78,2
19439,3,.61819011,1,4,4,1,0,0,78,4
19439,3,1.6782979,1,4,4,1,0,0,78,3
19439,3,.86521113,1,4,4,1,0,0,78,8
19439,3,.88257045,1,4,4,1,0,0,78,5
19439,3,.86436123,1,4,4,1,0,0,78,6
19439,3,.17009714,1,4,4,1,0,0,78,10
19439,3,.88003141,1,4,4,1,0,0,78,7
19440,3,-.25310141,1,2,2,1,1,0,182,2
19440,3,-.23712157,1,2,2,1,1,0,182,10
19440,3,.46817583,1,2,2,1,1,0,182,5
19440,3,-.34485766,1,2,2,1,1,0,182,1
19440,3,-.43977663,1,2,2,1,1,0,182,4
19440,3,.86436123,1,2,2,1,1,0,182,6
19440,3,.4433533,1,2,2,1,1,0,182,7
19440,3,.1918129,1,2,2,1,1,0,182,9
19440,3,.86521113,1,2,2,1,1,0,182,8
19440,3,-.75607455,1,2,2,1,1,0,182,3
19441,3,-1.0578215,0,3,0,1,1,0,98,2
19441,3,-3.2613757,0,3,0,1,1,0,98,5
19441,3,-1.0025249,0,3,0,1,1,0,98,4
19441,3,-1.4173777,0,3,0,1,1,0,98,8
19441,3,-3.4867494,0,3,0,1,1,0,98,7
19441,3,-1.0993835,0,3,0,1,1,0,98,3
19441,3,-.78950393,0,3,0,1,1,0,98,1
19441,3,-.64434028,0,3,0,1,1,0,98,10
19441,3,-1.2842892,0,3,0,1,1,0,98,6
19441,3,-.054514095,0,3,0,1,1,0,98,9
19443,3,.57676613,0,1,0,1,0,1,233,2
19443,3,1.0683887,0,1,0,1,0,1,233,4
19443,3,.27385229,0,1,0,1,0,1,233,3
19443,3,.88257045,0,1,0,1,0,1,233,5
19443,3,.55741119,0,1,0,1,0,1,233,6
19443,3,.67521328,0,1,0,1,0,1,233,1
19443,3,.52525109,0,1,0,1,0,1,233,8
19443,3,.88003141,0,1,0,1,0,1,233,7
19444,3,.88257045,0,4,0,1,0,1,48,5
19444,3,1.5953627,0,4,0,1,0,1,48,10
19444,3,.86521113,0,4,0,1,0,1,48,8
19444,3,.59674627,0,4,0,1,0,1,48,1
19444,3,.88003141,0,4,0,1,0,1,48,7
19444,3,.1679915,0,4,0,1,0,1,48,4
19444,3,.86436123,0,4,0,1,0,1,48,6
19444,3,.14925861,0,4,0,1,0,1,48,2
19444,3,.71079093,0,4,0,1,0,1,48,3
19444,3,.43813992,0,4,0,1,0,1,48,9
19446,3,.80599159,0,2,0,0,1,1,198,1
19446,3,-.79349512,0,2,0,0,1,1,198,9
19446,3,.7532497,0,2,0,0,1,1,198,4
19446,3,.88003141,0,2,0,0,1,1,198,7
19446,3,.88257045,0,2,0,0,1,1,198,5
19446,3,.52525109,0,2,0,0,1,1,198,8
19446,3,-.64434028,0,2,0,0,1,1,198,10
19446,3,.024173059,0,2,0,0,1,1,198,3
