stdntid,grade,outcome,issmall,yearsstar,yearssmall,iswhite,isfreelunch,isfemale,f
19884,3,.5235315,0,4,0,1,0,1,3
19884,3,-.43977663,0,4,0,1,0,1,4
19884,3,-.051921401,0,4,0,1,0,1,2
19884,3,43,0,4,0,1,0,1,10
19884,3,-.240235,0,4,0,1,0,1,1
19886,3,-1.535624,0,2,0,0,1,0,2
19886,3,-1.8357306,0,2,0,0,1,0,1
19886,3,53,0,2,0,0,1,0,8
19886,3,-1.3176639,0,2,0,0,1,0,4
19886,3,8,0,2,0,0,1,0,6
19886,3,-1.7860013,0,2,0,0,1,0,3
19886,3,37,0,2,0,0,1,0,10
19886,3,3,0,2,0,0,1,0,5
19886,3,30,0,2,0,0,1,0,7
19887,3,-1.6613615,0,4,0,1,1,1,2
19887,3,-.78950393,0,4,0,1,1,1,1
19887,3,-.88091415,0,4,0,1,1,1,3
19887,3,20,0,4,0,1,1,1,8
19887,3,9,0,4,0,1,1,1,5
19887,3,90,0,4,0,1,1,1,7
19887,3,-1.4752334,0,4,0,1,1,1,4
19887,3,3,0,4,0,1,1,1,6
19888,3,-1.3092965,0,2,0,0,1,1,2
19888,3,-.65872562,0,2,0,0,1,1,1
19888,3,6,0,2,0,0,1,1,5
19888,3,46,0,2,0,0,1,1,10
19888,3,-1.1618032,0,2,0,0,1,1,3
19888,3,60,0,2,0,0,1,1,7
19888,3,60,0,2,0,0,1,1,8
19888,3,-1.0700547,0,2,0,0,1,1,4
19888,3,9,0,2,0,0,1,1,6
19889,3,8,1,1,1,1,1,1,6
19889,3,7,1,1,1,1,1,1,5
19889,3,-.43977663,1,1,1,1,1,1,4
19890,3,-.47563598,0,1,0,1,1,0,1
19890,3,48,0,1,0,1,1,0,10
19890,3,.48313054,0,1,0,1,1,0,4
19890,3,-.37883893,0,1,0,1,1,0,2
19890,3,.11780277,0,1,0,1,1,0,3
19891,3,45,1,1,1,0,1,1,10
19891,3,-1.3910842,1,1,1,0,1,1,1
19891,3,-.84495538,1,1,1,0,1,1,4
19891,3,-2.503829,1,1,1,0,1,1,3
19891,3,2,1,1,1,0,1,1,5
19891,3,53,1,1,1,0,1,1,8
19891,3,-1.6110665,1,1,1,0,1,1,2
19891,3,8,1,1,1,0,1,1,6
19891,3,20,1,1,1,0,1,1,7
19893,3,41,1,1,1,1,0,1,10
19893,3,-.01208795,1,1,1,1,0,1,4
19893,3,9,1,1,1,1,0,1,5
19893,3,15,1,1,1,1,0,1,6
19894,3,-.90693647,0,3,0,1,1,1,2
19894,3,-.59734613,0,3,0,1,1,1,4
19894,3,8,0,3,0,1,1,1,6
19894,3,-1.2603059,0,3,0,1,1,1,1
19894,3,-.6936547199999999,0,3,0,1,1,1,3
19894,3,60,0,3,0,1,1,1,7
19894,3,50,0,3,0,1,1,1,10
19894,3,6,0,3,0,1,1,1,5
19894,3,53,0,3,0,1,1,1,8
19895,3,100,0,4,0,1,0,0,7
19895,3,100,0,4,0,1,0,0,8
19895,3,2.7645988,0,4,0,1,0,0,2
19895,3,39,0,4,0,1,0,0,10
19895,3,15,0,4,0,1,0,0,6
19895,3,10,0,4,0,1,0,0,5
19895,3,.96292561,0,4,0,1,0,0,1
19895,3,1.8655573,0,4,0,1,0,0,3
19895,3,.91081923,0,4,0,1,0,0,4
19896,3,43,1,2,2,0,1,0,10
19896,3,-.19429627,1,2,2,0,1,0,3
19896,3,3,1,2,2,0,1,0,5
19896,3,-.94643795,1,2,2,0,1,0,1
19896,3,30,1,2,2,0,1,0,7
19896,3,15,1,2,2,0,1,0,6
19896,3,-.91248518,1,2,2,0,1,0,4
19896,3,100,1,2,2,0,1,0,8
19896,3,.50132364,1,2,2,0,1,0,2
19897,3,-.42913392,1,2,2,1,1,1,2
19897,3,.41365662,1,2,2,1,1,1,1
19897,3,90,1,2,2,1,1,1,7
19897,3,.61819011,1,2,2,1,1,1,4
19897,3,15,1,2,2,1,1,1,6
19897,3,41,1,2,2,1,1,1,10
19897,3,9,1,2,2,1,1,1,5
19897,3,-.6312348800000001,1,2,2,1,1,1,3
19897,3,100,1,2,2,1,1,1,8
19898,3,73,1,2,2,1,0,1,8
19898,3,-.68738586,1,2,2,1,0,1,4
19898,3,-1.3490627,1,2,2,1,0,1,3
19898,3,-.9202823,1,2,2,1,0,1,1
19898,3,7,1,2,2,1,0,1,5
19898,3,70,1,2,2,1,0,1,7
19898,3,11,1,2,2,1,0,1,6
19898,3,-1.1332639,1,2,2,1,0,1,2
19898,3,52,1,2,2,1,0,1,10
19900,3,2,0,2,0,1,1,0,5
19900,3,-.42913392,0,2,0,1,1,0,2
19900,3,13,0,2,0,1,1,0,6
19900,3,-2.0188203,0,2,0,1,1,0,1
19900,3,87,0,2,0,1,1,0,8
19900,3,48,0,2,0,1,1,0,10
19900,3,-1.0025249,0,2,0,1,1,0,4
19900,3,.61716121,0,2,0,1,1,0,3
19900,3,20,0,2,0,1,1,0,7
19903,3,.021321654,0,3,0,1,0,0,1
19903,3,48,0,3,0,1,0,0,10
19903,3,100,0,3,0,1,0,0,8
19903,3,-.13187645,0,3,0,1,0,0,3
19903,3,1.1803062,0,3,0,1,0,0,2
19903,3,-.52981639,0,3,0,1,0,0,4
19903,3,15,0,3,0,1,0,0,6
19903,3,100,0,3,0,1,0,0,7
19903,3,10,0,3,0,1,0,0,5
19904,3,.098963603,0,1,0,0,1,0,2
19904,3,100,0,1,0,0,1,0,8
19904,3,-.75607455,0,1,0,0,1,0,3
19904,3,100,0,1,0,0,1,0,7
19904,3,-.01208795,0,1,0,0,1,0,4
19904,3,10,0,1,0,0,1,0,5
19904,3,15,0,1,0,0,1,0,6
19904,3,45,0,1,0,0,1,0,10
19904,3,.12594432,0,1,0,0,1,0,1
19905,3,.098963603,0,1,0,0,1,1,2
19905,3,90,0,1,0,0,1,1,7
19905,3,55,0,1,0,0,1,1,10
19905,3,.28054115,0,1,0,0,1,1,4
19905,3,9,0,1,0,0,1,1,5
19905,3,-.25671607,0,1,0,0,1,1,3
19905,3,.33518964,0,1,0,0,1,1,1
19905,3,100,0,1,0,0,1,1,8
19905,3,15,0,1,0,0,1,1,6
19906,3,.048668604,1,1,1,0,1,1,2
19906,3,.23056698,1,1,1,0,1,1,1
19906,3,-1.5051122,1,1,1,0,1,1,3
19906,3,9,1,1,1,0,1,1,5
19906,3,90,1,1,1,0,1,1,7
19906,3,1.8787463,1,1,1,0,1,1,4
19906,3,15,1,1,1,0,1,1,6
19906,3,100,1,1,1,0,1,1,8
19907,3,-.19429627,0,3,2,0,1,1,3
19907,3,60,0,3,2,0,1,1,7
19907,3,-.58001894,0,3,2,0,1,1,2
19907,3,6,0,3,2,0,1,1,5
19907,3,-1.0772163,0,3,2,0,1,1,1
19907,3,-.37224683,0,3,2,0,1,1,4
19907,3,11,0,3,2,0,1,1,6
19907,3,50,0,3,2,0,1,1,10
19907,3,73,0,3,2,0,1,1,8
19909,3,-.29254633,0,3,0,0,1,0,1
19909,3,-.47942892,0,3,0,0,1,0,2
19909,3,90,0,3,0,0,1,0,7
19909,3,9,0,3,0,0,1,0,5
19909,3,11,0,3,0,0,1,0,6
19909,3,-.47518539,0,3,0,0,1,0,3
19909,3,-.43977663,0,3,0,0,1,0,4
19909,3,36,0,3,0,0,1,0,10
19909,3,73,0,3,0,0,1,0,8
19910,3,41,0,1,0,0,1,0,10
19910,3,60,0,1,0,0,1,0,7
19910,3,93,0,1,0,0,1,0,8
19910,3,14,0,1,0,0,1,0,6
19910,3,.57676613,0,1,0,0,1,0,2
19910,3,6,0,1,0,0,1,0,5
19910,3,-.34485766,0,1,0,0,1,0,1
19910,3,-.88091415,0,1,0,0,1,0,3
19910,3,-.01208795,0,1,0,0,1,0,4
19913,3,.17825565,0,2,0,0,1,1,1
19913,3,47,0,2,0,0,1,1,10
19913,3,-.59734613,0,2,0,0,1,1,4
19913,3,10,0,2,0,0,1,1,5
19913,3,12,0,2,0,0,1,1,6
19913,3,100,0,2,0,0,1,1,7
19913,3,.97912616,0,2,0,0,1,1,2
19913,3,.80442065,0,2,0,0,1,1,3
19913,3,80,0,2,0,0,1,1,8
19914,3,50,0,2,0,0,1,1,7
19914,3,40,0,2,0,0,1,1,8
19914,3,-1.2866429,0,2,0,0,1,1,3
19914,3,-.91248518,0,2,0,0,1,1,4
19914,3,-1.2841489,0,2,0,0,1,1,2
19914,3,-.99874926,0,2,0,0,1,1,1
19914,3,5,0,2,0,0,1,1,5
19914,3,6,0,2,0,0,1,1,6
19914,3,47,0,2,0,0,1,1,10
19915,3,90,0,1,0,0,1,0,7
19915,3,-.93208396,0,1,0,0,1,0,2
19915,3,-.94643795,0,1,0,0,1,0,1
19915,3,80,0,1,0,0,1,0,8
19915,3,57,0,1,0,0,1,0,10
19915,3,-.53760523,0,1,0,0,1,0,3
19915,3,12,0,1,0,0,1,0,6
19915,3,-1.3851937,0,1,0,0,1,0,4
19915,3,9,0,1,0,0,1,0,5
19917,3,-.63031393,0,2,0,0,1,0,2
19917,3,-.10212767,0,2,0,0,1,0,4
19917,3,-.73719263,0,2,0,0,1,0,1
19917,3,14,0,2,0,0,1,0,6
19917,3,93,0,2,0,0,1,0,8
19917,3,9,0,2,0,0,1,0,5
19917,3,40,0,2,0,0,1,0,10
19917,3,-.6312348800000001,0,2,0,0,1,0,3
19917,3,90,0,2,0,0,1,0,7
19918,3,-.55487144,1,1,1,0,1,1,2
19918,3,10,1,1,1,0,1,1,5
19918,3,-.41276559,1,1,1,0,1,1,3
19918,3,-.01208795,1,1,1,0,1,1,4
19918,3,44,1,1,1,0,1,1,10
19918,3,87,1,1,1,0,1,1,8
19918,3,100,1,1,1,0,1,1,7
19918,3,13,1,1,1,0,1,1,6
19918,3,.28287831,1,1,1,0,1,1,1
19920,3,-.10221641,0,1,0,0,1,1,2
19920,3,-.81565964,0,1,0,0,1,1,1
19920,3,-.41276559,0,1,0,0,1,1,3
19920,3,-.28220713,0,1,0,0,1,1,4
19920,3,37,0,1,0,0,1,1,10
19920,3,8,0,1,0,0,1,1,5
19920,3,13,0,1,0,0,1,1,6
19920,3,80,0,1,0,0,1,1,7
19920,3,87,0,1,0,0,1,1,8
19921,3,-.32854393,1,2,2,0,1,1,2
19921,3,-.030989677,1,2,2,0,1,1,1
19921,3,45,1,2,2,0,1,1,10
19921,3,80,1,2,2,0,1,1,8
19921,3,8,1,2,2,0,1,1,5
19921,3,-.1921674,1,2,2,0,1,1,4
19921,3,-1.4426924,1,2,2,0,1,1,3
19921,3,12,1,2,2,0,1,1,6
19921,3,80,1,2,2,0,1,1,7
19922,3,43,0,1,0,1,1,0,10
19925,3,80,0,2,0,1,0,1,7
19925,3,-1.082969,0,2,0,1,0,1,2
19925,3,-.84495538,0,2,0,1,0,1,4
19925,3,8,0,2,0,1,0,1,5
19925,3,60,0,2,0,1,0,1,8
19925,3,-.13187645,0,2,0,1,0,1,3
19925,3,9,0,2,0,1,0,1,6
19925,3,51,0,2,0,1,0,1,10
19925,3,-.78950393,0,2,0,1,0,1,1
19927,3,-.25671607,0,1,0,0,1,0,3
19927,3,-1.2841489,0,1,0,0,1,0,2
19927,3,45,0,1,0,0,1,0,10
19927,3,-1.7311078,0,1,0,0,1,0,1
19927,3,-1.0025249,0,1,0,0,1,0,4
19929,3,-.34485766,0,1,0,1,1,0,1
19929,3,8,0,1,0,1,1,0,6
19929,3,10,0,1,0,1,1,0,5
19929,3,.27385229,0,1,0,1,1,0,3
19929,3,-.37224683,0,1,0,1,1,0,4
19929,3,53,0,1,0,1,1,0,8
19929,3,-.98237896,0,1,0,1,1,0,2
19929,3,100,0,1,0,1,1,0,7
19930,3,45,1,1,1,1,1,1,10
19930,3,100,1,1,1,1,1,1,7
19930,3,10,1,1,1,1,1,1,5
19930,3,1.2709781,1,1,1,1,1,1,4
19930,3,.024173059,1,1,1,1,1,1,3
19930,3,.72765112,1,1,1,1,1,1,2
19930,3,14,1,1,1,1,1,1,6
19930,3,1.2506379,1,1,1,1,1,1,1
19930,3,93,1,1,1,1,1,1,8
19931,3,7,1,2,2,0,1,1,5
19931,3,55,1,2,2,0,1,1,10
19931,3,70,1,2,2,0,1,1,7
19931,3,67,1,2,2,0,1,1,8
19931,3,.42990181,1,2,2,0,1,1,3
19931,3,10,1,2,2,0,1,1,6
19931,3,-.75605142,1,2,2,0,1,1,2
19931,3,-1.3176639,1,2,2,0,1,1,4
19931,3,-.86797094,1,2,2,0,1,1,1
19935,3,.61716121,0,2,0,1,0,0,3
19935,3,1.2709781,0,2,0,1,0,0,4
19935,3,.80309367,0,2,0,1,0,0,2
19935,3,15,0,2,0,1,0,0,6
19935,3,90,0,2,0,1,0,0,7
19935,3,9,0,2,0,1,0,0,5
19935,3,100,0,2,0,1,0,0,8
19935,3,53,0,2,0,1,0,0,10
19935,3,.80599159,0,2,0,1,0,0,1
19937,3,-.94333392,1,2,2,0,0,1,3
19937,3,.24984862,1,2,2,0,0,1,2
19937,3,.28287831,1,2,2,0,0,1,1
19937,3,.61819011,1,2,2,0,0,1,4
19937,3,14,1,2,2,0,0,1,6
19937,3,93,1,2,2,0,0,1,8
19937,3,9,1,2,2,0,0,1,5
19937,3,43,1,2,2,0,0,1,10
19937,3,90,1,2,2,0,0,1,7
19938,3,-1.2338539,0,2,0,0,0,0,2
19938,3,-1.1556833,0,2,0,0,0,0,1
19938,3,-.84495538,0,2,0,0,0,0,4
19938,3,.18022257,0,2,0,0,0,0,3
19938,3,7,0,2,0,0,0,0,5
19938,3,32,0,2,0,0,0,0,10
19938,3,70,0,2,0,0,0,0,7
19940,3,-1.0772163,0,3,0,1,0,1,1
19940,3,-.98237896,0,3,0,1,0,1,2
19940,3,80,0,3,0,1,0,1,7
19940,3,53,0,3,0,1,0,1,10
19940,3,11,0,3,0,1,0,1,6
19940,3,-1.8484211,0,3,0,1,0,1,3
19940,3,8,0,3,0,1,0,1,5
19940,3,-1.5652732,0,3,0,1,0,1,4
19940,3,73,0,3,0,1,0,1,8
19941,3,58,0,1,0,0,1,0,10
19941,3,10,0,1,0,0,1,0,5
19941,3,-.47518539,0,1,0,0,1,0,3
19941,3,1.5410973,0,1,0,0,1,0,4
19941,3,15,0,1,0,0,1,0,6
19941,3,100,0,1,0,0,1,0,7
19941,3,1.7475955,0,1,0,0,1,0,1
19941,3,100,0,1,0,0,1,0,8
19941,3,.72765112,0,1,0,0,1,0,2
19942,3,.41365662,0,1,0,0,1,1,1
19942,3,48,0,1,0,0,1,1,10
19942,3,10,0,1,0,0,1,1,6
19942,3,10,0,1,0,0,1,1,5
19942,3,1.3974088,0,1,0,0,1,1,3
19942,3,67,0,1,0,0,1,1,8
19942,3,-.01208795,0,1,0,0,1,1,4
19942,3,.24984862,0,1,0,0,1,1,2
19942,3,100,0,1,0,0,1,1,7
19943,3,-2.0044706,0,1,0,0,1,0,3
19943,3,-1.4695512,0,1,0,0,1,0,1
19943,3,-1.1375844,0,1,0,0,1,0,4
19943,3,67,0,1,0,0,1,0,8
19943,3,6,0,1,0,0,1,0,5
19943,3,60,0,1,0,0,1,0,7
19943,3,10,0,1,0,0,1,0,6
19943,3,51,0,1,0,0,1,0,10
19943,3,-1.6110665,0,1,0,0,1,0,2
19944,3,.18022257,0,1,0,1,0,1,3
19944,3,1.0683887,0,1,0,1,0,1,4
19944,3,1.0675483,0,1,0,1,0,1,1
19944,3,1.1803062,0,1,0,1,0,1,2
19944,3,10,0,1,0,1,0,1,5
19944,3,93,0,1,0,1,0,1,8
19944,3,14,0,1,0,1,0,1,6
19944,3,100,0,1,0,1,0,1,7
19945,3,53,0,2,0,1,1,1,10
19946,3,44,1,2,2,0,0,0,10
19946,3,80,1,2,2,0,0,0,7
19946,3,73,1,2,2,0,0,0,8
19946,3,-.52981639,1,2,2,0,0,0,4
19946,3,-.20280641,1,2,2,0,0,0,2
19946,3,11,1,2,2,0,0,0,6
19946,3,8,1,2,2,0,0,0,5
19946,3,-.6312348800000001,1,2,2,0,0,0,3
19946,3,-.18792367,1,2,2,0,0,0,1
19947,3,48,0,2,0,0,1,0,10
19947,3,-.42913392,0,2,0,0,1,0,2
19947,3,-.42332464,0,2,0,0,1,0,1
19947,3,-1.0700547,0,2,0,0,1,0,4
19947,3,80,0,2,0,0,1,0,7
19947,3,13,0,2,0,0,1,0,6
19947,3,87,0,2,0,0,1,0,8
19947,3,8,0,2,0,0,1,0,5
19947,3,-.6936547199999999,0,2,0,0,1,0,3
19948,3,-.1921674,0,1,0,1,0,1,4
19948,3,.048668604,0,1,0,1,0,1,2
19948,3,55,0,1,0,1,0,1,10
19948,3,14,0,1,0,1,0,1,6
19948,3,93,0,1,0,1,0,1,8
19948,3,7,0,1,0,1,0,1,5
19948,3,-.240235,0,1,0,1,0,1,1
19948,3,-.25671607,0,1,0,1,0,1,3
19948,3,70,0,1,0,1,0,1,7
19950,3,1.8844362,1,1,1,0,0,0,2
19950,3,14,1,1,1,0,0,0,6
19950,3,1.02289,1,1,1,0,0,0,3
19950,3,2.9817328,1,1,1,0,0,0,4
19950,3,2.3230202,1,1,1,0,0,0,1
19950,3,93,1,1,1,0,0,0,8
19950,3,41,1,1,1,0,0,0,10
19950,3,100,1,1,1,0,0,0,7
19950,3,10,1,1,1,0,0,0,5
19951,3,.11780277,0,2,0,0,1,1,3
19951,3,.57676613,0,2,0,0,1,1,2
19951,3,-.43977663,0,2,0,0,1,1,4
19951,3,14,0,2,0,0,1,1,6
19951,3,9,0,2,0,0,1,1,5
19951,3,90,0,2,0,0,1,1,7
19951,3,42,0,2,0,0,1,1,10
19951,3,.17825565,0,2,0,0,1,1,1
19951,3,93,0,2,0,0,1,1,8
19952,3,.021321654,0,2,0,1,0,0,1
19952,3,80,0,2,0,1,0,0,8
19952,3,.80442065,0,2,0,1,0,0,3
19952,3,44,0,2,0,1,0,0,10
19952,3,-.10221641,0,2,0,1,0,0,2
19952,3,90,0,2,0,1,0,0,7
19952,3,12,0,2,0,1,0,0,6
19952,3,.28054115,0,2,0,1,0,0,4
19952,3,9,0,2,0,1,0,0,5
19953,3,-2.6169665,1,2,2,0,1,0,2
19953,3,0,1,2,2,0,1,0,5
19953,3,-2.5680892,1,2,2,0,1,0,1
19953,3,-2.4431605,1,2,2,0,1,0,4
19953,3,1,1,2,2,0,1,0,6
19953,3,32,1,2,2,0,1,0,10
19953,3,0,1,2,2,0,1,0,7
19953,3,7,1,2,2,0,1,0,8
19953,3,-1.9420508,1,2,2,0,1,0,3
19954,3,73,0,1,0,1,1,1,8
19954,3,-.55487144,0,1,0,1,1,1,2
19954,3,.37058088,0,1,0,1,1,1,4
19954,3,10,0,1,0,1,1,1,5
19954,3,-.35034579,0,1,0,1,1,1,3
19954,3,100,0,1,0,1,1,1,7
19954,3,11,0,1,0,1,1,1,6
19954,3,.33518964,0,1,0,1,1,1,1
19955,3,2,1,1,1,0,1,1,5
19955,3,-1.5652732,1,1,1,0,1,1,4
19955,3,14,1,1,1,0,1,1,6
19957,3,87,1,2,2,1,1,1,8
19957,3,13,1,2,2,1,1,1,6
19957,3,.23056698,1,2,2,1,1,1,1
19957,3,-.6936547199999999,1,2,2,1,1,1,3
19957,3,50,1,2,2,1,1,1,7
19957,3,5,1,2,2,1,1,1,5
19957,3,.7532497,1,2,2,1,1,1,4
19957,3,44,1,2,2,1,1,1,10
19957,3,-.70575643,1,2,2,1,1,1,2
19958,3,80,0,1,0,0,1,0,7
19958,3,-1.2603059,0,1,0,0,1,0,1
19958,3,-.75607455,0,1,0,0,1,0,3
19958,3,8,0,1,0,0,1,0,5
19958,3,-.0016263996,0,1,0,0,1,0,2
19958,3,-.37224683,0,1,0,0,1,0,4
19958,3,13,0,1,0,0,1,0,6
19958,3,45,0,1,0,0,1,0,10
19958,3,87,0,1,0,0,1,0,8
19959,3,-.051921401,0,3,0,1,1,1,2
19959,3,12,0,3,0,1,1,1,6
19959,3,-.47518539,0,3,0,1,1,1,3
19959,3,40,0,3,0,1,1,1,10
19959,3,.073632985,0,3,0,1,1,1,1
19959,3,-.10212767,0,3,0,1,1,1,4
19959,3,100,0,3,0,1,1,1,7
19959,3,10,0,3,0,1,1,1,5
19959,3,80,0,3,0,1,1,1,8
19960,3,-.25671607,0,2,0,0,1,1,3
19960,3,43,0,2,0,0,1,1,10
19960,3,87,0,2,0,0,1,1,8
19960,3,8,0,2,0,0,1,1,5
19960,3,13,0,2,0,0,1,1,6
19960,3,80,0,2,0,0,1,1,7
19961,3,40,0,1,0,0,1,0,7
19961,3,9,0,1,0,0,1,0,6
19961,3,4,0,1,0,0,1,0,5
19961,3,-.59734613,0,1,0,0,1,0,4
19961,3,60,0,1,0,0,1,0,8
19961,3,-1.224223,0,1,0,0,1,0,3
19961,3,43,0,1,0,0,1,0,10
19961,3,-.98237896,0,1,0,0,1,0,2
19961,3,-.78950393,0,1,0,0,1,0,1
19962,3,-.42913392,1,2,2,0,1,1,2
19962,3,-.47563598,1,2,2,0,1,1,1
19962,3,87,1,2,2,0,1,1,8
19962,3,13,1,2,2,0,1,1,6
19962,3,45,1,2,2,0,1,1,10
19962,3,9,1,2,2,0,1,1,5
19962,3,-.41276559,1,2,2,0,1,1,3
19962,3,-1.0025249,1,2,2,0,1,1,4
19962,3,90,1,2,2,0,1,1,7
19965,3,93,1,1,1,1,0,0,8
19965,3,40,1,1,1,1,0,0,7
19965,3,-.78119898,1,1,1,1,0,0,2
19965,3,-1.5218626,1,1,1,1,0,0,1
19965,3,14,1,1,1,1,0,0,6
19965,3,39,1,1,1,1,0,0,10
19965,3,4,1,1,1,1,0,0,5
19965,3,-.43977663,1,1,1,1,0,0,4
19965,3,1.1477295,1,1,1,1,0,0,3
19966,3,-.32854393,0,2,0,1,1,0,2
19966,3,13,0,2,0,1,1,0,6
19966,3,6,0,2,0,1,1,0,5
19966,3,.91081923,0,2,0,1,1,0,4
19966,3,87,0,2,0,1,1,0,8
19966,3,39,0,2,0,1,1,0,10
19966,3,.59674627,0,2,0,1,1,0,1
19966,3,-.88091415,0,2,0,1,1,0,3
19966,3,60,0,2,0,1,1,0,7
19967,3,-.051921401,0,1,0,1,1,0,2
19967,3,80,0,1,0,1,1,0,7
19967,3,100,0,1,0,1,1,0,8
19967,3,46,0,1,0,1,1,0,10
19967,3,.077951774,0,1,0,1,1,0,4
19967,3,-.13561234,0,1,0,1,1,0,1
19967,3,8,0,1,0,1,1,0,5
19967,3,15,0,1,0,1,1,0,6
19967,3,-.038246747,0,1,0,1,1,0,3
19968,3,49,1,1,1,0,1,0,10
19968,3,12,1,1,1,0,1,0,6
19968,3,5,1,1,1,0,1,0,5
19968,3,80,1,1,1,0,1,0,8
19968,3,50,1,1,1,0,1,0,7
19970,3,10,1,1,1,0,0,0,5
19970,3,-.240235,1,1,1,0,0,0,1
19970,3,-.52981639,1,1,1,0,0,0,4
19970,3,.024173059,1,1,1,0,0,0,3
19970,3,100,1,1,1,0,0,0,8
19970,3,15,1,1,1,0,0,0,6
19970,3,.098963603,1,1,1,0,0,0,2
19970,3,100,1,1,1,0,0,0,7
19970,3,47,1,1,1,0,0,0,10
19971,3,-.81565964,0,1,0,0,1,0,1
19971,3,.14925861,0,1,0,0,1,0,2
19971,3,-.91248518,0,1,0,0,1,0,4
19971,3,8,0,1,0,0,1,0,5
19971,3,.61716121,0,1,0,0,1,0,3
19971,3,14,0,1,0,0,1,0,6
19971,3,80,0,1,0,0,1,0,7
19971,3,93,0,1,0,0,1,0,8
19972,3,-1.5652732,0,1,0,1,1,1,4
19972,3,3,0,1,0,1,1,1,6
19972,3,41,0,1,0,1,1,1,10
19972,3,1,0,1,0,1,1,1,5
19973,3,-.88091415,0,1,0,0,1,1,3
19973,3,6,0,1,0,0,1,1,5
19973,3,44,0,1,0,0,1,1,10
19973,3,11,0,1,0,0,1,1,6
19973,3,-.28220713,0,1,0,0,1,1,4
19973,3,-.85664147,0,1,0,0,1,1,2
19973,3,60,0,1,0,0,1,1,7
19973,3,73,0,1,0,0,1,1,8
19973,3,-.29254633,0,1,0,0,1,1,1
19974,3,1.02289,0,2,0,1,0,0,3
19974,3,9,0,2,0,1,0,0,5
19974,3,1.6168172,0,2,0,1,0,0,1
19974,3,15,0,2,0,1,0,0,6
19974,3,.37558612,0,2,0,1,0,0,2
19974,3,1.0683887,0,2,0,1,0,0,4
19974,3,100,0,2,0,1,0,0,8
19974,3,90,0,2,0,1,0,0,7
19975,3,1.2709781,0,1,0,1,1,0,4
19975,3,80,0,1,0,1,1,0,7
19975,3,-.55487144,0,1,0,1,1,0,2
19975,3,-.47518539,0,1,0,1,1,0,3
19975,3,53,0,1,0,1,1,0,8
19975,3,.80599159,0,1,0,1,1,0,1
19975,3,8,0,1,0,1,1,0,6
19975,3,8,0,1,0,1,1,0,5
19976,3,90,0,2,0,1,1,0,7
19976,3,15,0,2,0,1,1,0,6
19976,3,9,0,2,0,1,1,0,5
19976,3,100,0,2,0,1,1,0,8
19977,3,1.2808962,0,1,0,1,0,1,2
19977,3,15,0,1,0,1,0,1,6
19977,3,1.8787463,0,1,0,1,0,1,4
19977,3,1.3974088,0,1,0,1,0,1,3
19977,3,100,0,1,0,1,0,1,7
19977,3,10,0,1,0,1,0,1,5
19977,3,.46596795,0,1,0,1,0,1,1
19977,3,100,0,1,0,1,0,1,8
19977,3,41,0,1,0,1,0,1,10
19979,3,14,1,1,1,0,1,1,6
19979,3,-.10212767,1,1,1,0,1,1,4
19979,3,9,1,1,1,0,1,1,5
19980,3,47,0,3,0,0,1,0,10
19980,3,-.68488127,0,3,0,0,1,0,1
19980,3,-1.3176639,0,3,0,0,1,0,4
19980,3,-.25671607,0,3,0,0,1,0,3
19980,3,9,0,3,0,0,1,0,5
19980,3,7,0,3,0,0,1,0,6
19980,3,47,0,3,0,0,1,0,8
19980,3,90,0,3,0,0,1,0,7
19980,3,-.90693647,0,3,0,0,1,0,2
19982,3,-1.5051122,0,1,0,0,1,0,3
19982,3,30,0,1,0,0,1,0,7
19982,3,-1.5218626,0,1,0,0,1,0,1
19982,3,7,0,1,0,0,1,0,6
19982,3,-1.9631315,0,1,0,0,1,0,2
19982,3,-1.3176639,0,1,0,0,1,0,4
19982,3,3,0,1,0,0,1,0,5
19982,3,47,0,1,0,0,1,0,8
19982,3,42,0,1,0,0,1,0,10
19984,3,44,0,1,0,1,1,1,10
19984,3,-.98237896,0,1,0,1,1,1,2
19984,3,47,0,1,0,1,1,1,8
19984,3,.021321654,0,1,0,1,1,1,1
19984,3,.33627209,0,1,0,1,1,1,3
19984,3,10,0,1,0,1,1,1,5
19984,3,-.52981639,0,1,0,1,1,1,4
19984,3,7,0,1,0,1,1,1,6
19984,3,100,0,1,0,1,1,1,7
19986,3,.073632985,0,2,0,1,0,1,1
19986,3,.32529113,0,2,0,1,0,1,2
19986,3,10,0,2,0,1,0,1,5
19986,3,-.28220713,0,2,0,1,0,1,4
19986,3,80,0,2,0,1,0,1,8
19986,3,1.02289,0,2,0,1,0,1,3
19986,3,12,0,2,0,1,0,1,6
19986,3,100,0,2,0,1,0,1,7
19987,3,1.5575187,0,3,0,0,1,1,2
19987,3,.46596795,0,3,0,0,1,1,1
19987,3,10,0,3,0,0,1,1,5
19987,3,15,0,3,0,0,1,1,6
19987,3,100,0,3,0,0,1,1,8
19987,3,.5235315,0,3,0,0,1,1,3
19987,3,.1679915,0,3,0,0,1,1,4
19987,3,100,0,3,0,0,1,1,7
19987,3,41,0,3,0,0,1,1,10
19989,3,-.35034579,0,1,0,0,1,0,3
19989,3,20,0,1,0,0,1,0,7
19989,3,46,0,1,0,0,1,0,10
19989,3,3,0,1,0,0,1,0,6
19989,3,.19955361,0,1,0,0,1,0,2
19989,3,-1.9665089,0,1,0,0,1,0,1
19989,3,-2.1055114,0,1,0,0,1,0,4
